Id,SalePrice
2859.0,114997.164
2860.0,152146.55
2861.0,119665.695
2862.0,182368.14
2863.0,182987.6
2864.0,282304.3
2865.0,101293.055
2866.0,275598.16
2867.0,133590.9
2868.0,109240.9
2869.0,111581.62
2870.0,237807.2
2871.0,229571.89
2872.0,143115.6
2873.0,91126.29
2874.0,256946.25
2875.0,206967.23
2876.0,176636.73
2877.0,121209.03
2878.0,340258.22
2879.0,124425.11
2880.0,222258.11
2881.0,158452.56
2882.0,157256.69
2883.0,136815.8
2884.0,274853.28
2885.0,143998.7
2886.0,142796.78
2887.0,269934.53
2888.0,140684.64
2889.0,119366.336
2890.0,182683.02
2891.0,191993.48
2892.0,141291.78
2893.0,68250.84
2894.0,187823.11
2895.0,160534.1
2896.0,177320.53
2897.0,115085.22
2898.0,394400.22
2899.0,148959.55
2900.0,196867.62
2901.0,191305.3
2902.0,139878.56
2903.0,311224.4
2904.0,120730.74
2905.0,179981.92
2906.0,128435.44
2907.0,156986.33
2908.0,242280.94
2909.0,111593.29
2910.0,85226.836
2911.0,118673.16
2912.0,285621.78
2913.0,145233.72
2914.0,85640.34
2915.0,185178.5
2916.0,166674.27
2917.0,209698.69
2918.0,266676.34
2919.0,142902.98
,148012.3
